TWT,DEPTH1,CALI2,RHOB2,GR2,INDUCTION2,NPHI2,PWAVE2,,TWT3,RHOB3,PWAVE3
-1569.72,1792,8.94299984,2.050400019,28.34889984,486.6470032,0.152199999,106.4946976,,,,
-1570.33,1793,8.979200363,2.113399983,26.73550034,322.3121033,0.184900001,100.8904038,,,,
-1570.95,1794,8.765099526,2.277699947,30.85689926,223.3677063,0.171599999,86.26239777,,,,
-1571.6,1795,8.80889988,2.142499924,27.01469994,194.3757019,0.166500002,98.29350281,,,,
-1572.25,1796,8.812700272,2.118599892,23.50830078,237.7254944,0.177599996,100.4209976,,,,
-1572.94,1797,8.769200325,2.216599941,23.65369988,111.2705994,0.201900005,91.69909668,,,,
-1573.59,1798,8.752599716,2.361700058,30.70700073,120.191597,0.154799998,78.78829956,,,,
-1574.27,1799,8.885000229,2.4368999,31.42589951,97.26309967,0.1118,72.0943985,,,,
-1574.97,1800,9.052900314,2.567100048,29.25009918,69.11109924,0.086400002,60.50159836,,,,
-1575.69,1801,8.730699539,2.469500065,26.07939911,61.75310135,0.104400002,69.18470001,,,,
-1576.39,1802,8.826600075,2.485800028,24.95009995,83.70230103,0.097300001,67.7397995,,,,
-1577.13,1803,9.077199936,2.4454,25.21229935,91.48970032,0.093500003,71.33840179,,,,
-1577.85,1804,8.734399796,2.49819994,26.15469933,115.4064026,0.072899997,66.63749695,,,,
-1578.46,1805,8.412899971,2.445800066,23.17589951,125.924202,0.100500003,71.29989624,,,,
-1579.16,1806,8.423100472,2.271600008,25.51140022,124.7968979,0.130999997,86.80290222,,,,
-1579.86,1807,8.477100372,2.13319993,26.59210014,139.8321991,0.173899993,99.12329865,,,,
-1580.52,1808,8.580499649,2.130199909,25.72249985,135.8291016,0.1866,99.39219666,,,,
-1581.08,1809,8.604399681,2.092700005,30.08160019,67.65840149,0.189999998,102.729599,,,,
-1581.6,1810,8.600799561,2.011499882,25.01210022,47.40819931,0.172600001,109.9585037,,,,
-1581.83,1811,8.576499939,1.990700007,19.96229935,44.22109985,0.174799994,111.8144989,,,,
-1582.1,1812,8.449099541,2.129800081,19.23959923,43.23400116,0.199100003,99.42620087,,,,
-1582.36,1813,8.431900024,2.236299992,20.22389984,37.88550186,0.175899997,89.95179749,,,,
-1582.64,1814,8.493499756,2.193799973,18.9109993,22.73870087,0.202999994,93.72979736,,,,
-1582.9,1815,8.545399666,2.185499907,18.2343998,20.0435009,0.199100003,94.46990204,,,,
-1583.18,1816,8.567899704,2.067399979,19.8362999,20.13949966,0.191200003,104.9806976,,,,
-1583.57,1817,8.411100388,1.99090004,22.51589966,17.56439972,0.196799994,111.7934036,,,,
-1584.04,1818,8.362000465,1.981299996,23.35320091,13.11610031,0.189400002,112.6433029,,,,
-1584.51,1819,8.317199707,1.99969995,19.51740074,11.77659988,0.173800007,111.0095978,,,,
-1585,1820,8.293700218,2.050600052,16.59059906,9.941100121,0.199699998,106.4782028,,,,
-1585.54,1821,8.31400013,2.096899986,18.0196991,8.993800163,0.216700003,102.3571014,,,,
-1586.09,1822,8.321800232,2.082900047,18.70919991,7.83589983,0.208800003,103.6051025,,,,
-1586.56,1823,8.314599991,2.075400114,15.59519959,6.369999886,0.229000002,104.2668991,,,,
-1586.96,1824,8.299699783,2.071099997,16.53499985,5.547500134,0.238100007,104.6514969,,,,
-1587.39,1825,8.293299675,2.092499971,18.15800095,4.62830019,0.246900007,102.7481995,,,,
-1587.83,1826,8.296299934,2.102999926,18.07620049,5.018099785,0.2764,101.8179016,,,,
-1588.34,1827,8.273900032,2.105099917,18.95560074,4.560500145,0.288100004,101.6247025,,,,
-1588.89,1828,8.198300362,2.088000059,18.65099907,3.865799904,0.286000013,103.1458969,,,,
-1589.44,1829,8.164999962,2.08739996,18.43589973,3.411000013,0.296000004,103.2068024,,,,
-1589.99,1830,8.165499687,2.11619997,19.82889938,3.637099981,0.288700014,100.6428986,,,,
-1590.5,1831,8.298500061,2.19569993,22.16699982,4.651599884,0.263799995,93.55999756,,,,
-1590.93,1832,8.384300232,2.229099989,19.09939957,6.395599842,0.228100002,90.58480072,,,,
-1591.26,1833,8.416799545,2.272799969,20.05360031,7.621099949,0.215399995,86.70050049,,,,
-1591.62,1834,8.424799919,2.303900003,26.20199966,9.368900299,0.189400002,83.93309784,,,,
-1592.01,1835,8.402400017,2.337800026,27.41970062,10.59179974,0.183699995,80.91030121,,,,
-1592.29,1836,8.405099869,2.236900091,21.09219933,7.02670002,0.218799993,89.89129639,,,,
-1592.55,1837,8.397100449,2.185499907,19.32869911,5.428199768,0.2377,94.47380066,,,,
-1592.82,1838,8.354200363,2.282000065,19.84729958,8.875800133,0.208199993,85.87860107,,,,
-1593.1,1839,8.343099594,2.36680007,21.05920029,13.22770023,0.162699997,78.32800293,,,,
-1593.37,1840,8.33670044,2.309600115,22.32640076,11.51319981,0.171599999,83.42279816,,,,
-1593.63,1841,8.480799675,2.445300102,23.84880066,25.94910049,0.153899998,71.34059906,,,,
-1593.84,1842,8.5145998,2.489900112,41.51100159,27.35619927,0.078500003,67.37519836,,,,
-1594.04,1843,8.610300064,2.3743999,35.42409897,12.61639977,0.146899998,77.65080261,,,,
-1594.21,1844,8.508299828,2.340699911,35.96910095,11.39400005,0.173199996,80.65200043,,,,
-1594.36,1845,8.473500252,2.377799988,24.17910004,12.0394001,0.162400007,77.35189819,,,,
-1594.49,1846,8.494000435,2.300499916,21.44120026,8.913399696,0.201299995,84.2288971,,,,
-1594.68,1847,8.487999916,2.320100069,18.89830017,9.787500382,0.206799999,82.48419952,,,,
-1594.89,1848,8.488699913,2.372800112,18.28039932,11.83889961,0.177399993,77.80139923,,,,
-1595.06,1849,8.491600037,2.3901999,16.23209953,12.86240006,0.161899999,76.24700165,,,,
-1595.17,1850,8.491499901,2.442399979,18.47640038,21.80520058,0.150800005,71.60040283,,,,
-1595.32,1851,8.471400261,2.364099979,26.83930016,11.22859955,0.148200005,78.56929779,,,,
-1595.4,1852,8.462499619,2.355700016,31.46249962,8.919799805,0.176599994,79.31719971,,,,
-1595.43,1853,8.46119976,2.331099987,25.96559906,10.14120007,0.195199996,81.51170349,,,,
-1595.53,1854,8.452400208,2.300600052,34.5082016,7.902500153,0.204799995,84.22460175,,,,
-1595.66,1855,8.395500183,2.263099909,30.27199936,7.060900211,0.224299997,87.56330109,,,,
-1595.77,1856,8.3458004,2.254600048,24.62240028,7.244599819,0.230499998,88.31819916,,,,
-1595.92,1857,8.363100052,2.257600069,25.88170052,9.935600281,0.211300001,88.05419922,,,,
-1596.1,1858,8.35779953,2.255199909,21.04570007,7.287799835,0.210700005,88.26619721,,,,
-1596.65,1859,8.36439991,2.319600105,19.29030037,12.54660034,0.203700006,82.53309631,,,,
-1597.2,1860,8.388799667,2.382400036,19.61759949,24.37360001,0.162300006,76.94680023,,,,
-1597.72,1861,8.400099754,2.298899889,15.53129959,10.25510025,0.176200002,84.37390137,,,,
-1598.28,1862,8.401200295,2.254300118,16.52939987,5.434999943,0.224000007,88.34680176,,,,
-1598.85,1863,8.387800217,2.255899906,16.64640045,5.265900135,0.244499996,88.20010376,,,,
-1599.43,1864,8.391200066,2.254600048,16.7682991,5.740200043,0.232999995,88.32150269,,,,
-1600.03,1865,8.399100304,2.286200047,15.82240009,6.492099762,0.245399997,85.50170136,,,,
-1600.65,1866,8.45470047,2.332499981,18.19890022,8.480400085,0.185499996,81.38110352,,,,
-1601.28,1867,8.444999695,2.401200056,20.3980999,14.55599976,0.158800006,75.270401,,,,
-1601.9,1868,8.380299568,2.397900105,20.25119972,14.30729961,0.129999995,75.55840302,,,,
-1602.53,1869,8.376899719,2.24090004,16.66620064,4.475200176,0.209600002,89.54229736,,,,
-1603.12,1870,8.382900238,2.312999964,19.4769001,5.531499863,0.208499998,83.12069702,,,,
-1603.67,1871,8.415599823,2.401200056,24.35289955,15.55560017,0.146599993,75.26950073,,,,
-1604.27,1872,8.458399773,2.293800116,26.16930008,7.13929987,0.1884,84.82550049,,,,
-1604.9,1873,8.439299583,2.214099884,16.67959976,2.8677001,0.264200002,91.92620087,,,,
-1605.53,1874,8.404500008,2.216099978,18.11930084,3.012000084,0.258300006,91.74269867,,,,
-1606.15,1875,8.378199577,2.226000071,20.46809959,2.972599983,0.254099995,90.86489868,,,,
-1606.76,1876,8.376999855,2.217400074,18.40629959,2.80340004,0.25940001,91.62590027,,,,
-1607.35,1877,8.381500244,2.191499949,17.84639931,2.789299965,0.2588,93.93699646,,,,
-1607.89,1878,8.37539959,2.204999924,19.99200058,2.759200096,0.244900003,92.73699951,,,,
-1608.43,1879,8.378700256,2.247100115,20.57449913,3.811399937,0.2491,88.98339844,,,,
-1609.07,1880,8.377300263,2.250699997,25.73060036,5.192399979,0.208000004,88.66660309,,,,
-1609.66,1881,8.374500275,2.298700094,29.49679947,5.417399883,0.204300001,84.3891983,,,,
-1610.2,1882,8.359000206,2.3677001,27.73410034,10.0923996,0.203799993,78.24960327,,,,
-1610.8,1883,8.357500076,2.403899908,21.35709953,13.68420029,0.191300005,75.02690125,,,,
-1611.27,1884,8.356200218,2.379100084,24.22550011,7.638599873,0.193100005,77.23549652,,,,
-1611.44,1885,8.35490036,2.267800093,30.71349907,4.096000195,0.208100006,87.14440155,,,,
-1611.59,1886,8.360600472,2.222899914,33.53310013,3.192300081,0.243200004,91.14360046,,,,
-1611.75,1887,8.403599739,2.253099918,27.98180008,3.200200081,0.240899995,88.45330048,,,,
-1611.93,1888,8.459400177,2.27579999,22.43560028,3.512900114,0.224399999,86.42900085,,,,
-1612.09,1889,8.443799973,2.241100073,21.27470017,3.012599945,0.237000004,89.5184021,,,,
-1612.24,1890,8.442299843,2.257499933,19.98390007,3.254600048,0.226699993,88.06040192,,,,
-1612.38,1891,8.440899849,2.310600042,21.46660042,5.110799789,0.186900005,83.33820343,,,,
-1612.49,1892,8.439599991,2.220900059,19.69350052,3.167000055,0.238700002,91.32189941,,,,
-1612.56,1893,8.451499939,2.232399941,22.41080093,4.360099793,0.212500006,90.29250336,,,,
-1612.61,1894,8.449299812,2.13319993,19.86459923,2.141799927,0.273600012,99.12169647,,,,
-1612.68,1895,8.440199852,2.262099981,21.56979942,3.777299881,0.263399988,87.65460205,,,,
-1612.81,1896,8.449799538,2.253499985,22.69440079,4.024700165,0.232899994,88.41400147,,,,
-1612.96,1897,8.446299553,2.174299955,29.23220062,2.785599947,0.264800012,95.47049713,,,,
-1613.1,1898,8.437399864,2.221299887,27.7385006,4.03550005,0.259299994,91.28220367,,,,
-1613.23,1899,8.441100121,2.287199974,25.26510048,5.662799835,0.210899994,85.4151001,,,,
-1613.37,1900,8.447899818,2.333800077,23.51609993,6.422800064,0.224500001,81.26959992,,,,
-1613.51,1901,8.531299591,2.359200001,21.67090035,6.177299976,0.1998,79.00800324,,,,
-1613.62,1902,8.537899971,2.294800043,24.25099945,5.066100121,0.229599997,84.73829651,,,,
-1613.77,1903,8.46420002,2.192800045,28.96780014,3.64380002,0.256199986,93.82009888,,,,
-1613.92,1904,8.399399757,2.135999918,25.46170044,2.606699944,0.277799994,98.87930298,,,,
-1614.13,1905,8.33769989,2.045399904,31.39859963,1.654999971,0.306699991,106.9385986,,,,
-1614.27,1906,8.330200195,2.144099951,30.90060043,2.753099918,0.289099991,98.15299988,,,,
-1614.41,1907,8.340600014,2.154500008,30.72839928,3.00819993,0.260199994,97.23339844,,,,
-1614.59,1908,8.363300324,2.171499968,28.00370026,2.857199907,0.267100006,95.72000122,,,,
-1614.75,1909,8.41230011,2.154599905,30.99119949,2.716200113,0.266200006,97.21679688,,,,
-1614.87,1910,8.41740036,2.203399897,38.59880066,3.079699993,0.262400001,92.87380219,,,,
-1614.96,1911,8.429400444,2.319000006,40.13069916,7.60710001,0.185100004,82.58920288,,,,
-1615.04,1912,8.497699738,2.403599978,60.53390122,14.23740006,0.152400002,75.05799866,,,,
-1615.15,1913,8.536899567,2.334100008,81.64099884,6.784999847,0.180000007,81.24019623,,,,
-1615.33,1914,8.519300461,2.226799965,44.25930023,3.308599949,0.228799999,90.78949738,,,,
-1615.72,1915,8.520799637,2.198899984,32.21829987,3.048000097,0.237900004,93.28019714,,,,
-1616.3,1916,8.521499634,2.272900105,49.46099854,4.247900009,0.238100007,86.68830109,,,,
-1616.83,1917,8.515399933,2.274399996,62.7173996,6.115200043,0.217299998,86.55729675,,,,
-1617.36,1918,8.525799751,2.145299912,39.92089844,3.324700117,0.258100003,98.04540253,,,,
-1617.97,1919,8.512200356,2.132999897,38.67419815,2.334399939,0.289299995,99.14299774,,,,
-1618.6,1920,8.446900368,2.153599978,32.48929977,2.607500076,0.275400013,97.31089783,,,,
-1619.27,1921,8.400500298,2.208199978,36.99209976,4.099899769,0.245700002,92.45290375,,,,
-1619.87,1922,8.413999558,2.197700024,34.62239838,3.134399891,0.257400006,93.38179779,,,,
-1620.36,1923,8.397600174,2.219700098,40.63529968,3.889100075,0.239999995,91.42549896,,,,
-1620.9,1924,8.406100273,2.265899897,50.33420181,8.036700249,0.224500001,87.31520081,,,,
-1621.49,1925,8.458399773,2.326400042,34.18880081,7.427100182,0.186299995,81.9280014,,,,
-1622.1,1926,8.488300324,2.292200089,27.22170067,6.094399929,0.205400005,84.96880341,,,,
-1622.67,1927,8.48900032,2.309900045,22.63780022,5.408599854,0.192100003,83.39489746,,,,
-1623.24,1928,8.541099548,2.234699965,23.0814991,4.030499935,0.214599997,90.09200287,,,,
-1623.88,1929,8.552100182,2.339299917,25.79249954,7.054299831,0.187299997,80.77600098,,,,
-1624.54,1930,8.567799568,2.478199959,25.99950028,20.99799919,0.108900003,68.41549683,,,,
-1625.17,1931,8.678700447,2.54279995,22.8390007,35.77099991,0.088399999,62.66680145,,,,
-1625.78,1932,8.650400162,2.51760006,23.75149918,30.89620018,0.098300003,64.9068985,,,,
-1626.39,1933,8.523200035,2.348799944,19.48010063,16.18530083,0.165800005,79.93489838,,,,
-1626.99,1934,8.518699646,2.17750001,27.76409912,7.455599785,0.230100006,95.18530273,,,,
-1627.57,1935,8.518600464,2.226200104,27.17420006,6.086299896,0.240899995,90.84819794,,,,
-1628.1,1936,8.518500328,2.378999949,32.17459869,14.82320023,0.1787,77.24120331,,,,
-1628.66,1937,8.507800102,2.466099978,29.06710053,28.52359963,0.119599998,69.49449921,,,,
-1629.21,1938,8.456899643,2.298799992,22.5848999,13.39789963,0.1787,84.38200378,,,,
-1629.8,1939,8.455599785,2.27579999,25.63730049,9.159999847,0.230399996,86.43530273,,,,
-1630.33,1940,8.455499649,2.252799988,31.65940094,8.037699699,0.205400005,88.47840118,,,,
-1630.78,1941,8.455400467,2.18930006,25.6012001,4.184800148,0.232099995,94.13359833,,,,
-1631.19,1942,8.455200195,2.214999914,22.93729973,3.953399897,0.227500007,91.84670258,,,,
-1631.62,1943,8.455800057,2.257600069,25.23999977,4.801700115,0.2227,88.05490112,,,,
-1632.14,1944,8.492799759,2.227499962,27.03490067,4.92110014,0.222000003,90.7276001,,,,
-1632.77,1945,8.554699898,2.143199921,26.47909927,3.875999928,0.257400006,98.23609924,,,,
-1633.09,1946,8.564399719,2.239500046,28.85490036,6.692900181,0.236900002,89.66339874,,,,
-1633.27,1947,8.568200111,2.313699961,22.3409996,8.797200203,0.186800003,83.06079865,,,,
-1633.41,1948,8.579799652,2.230000019,18.43840027,6.332699776,0.218199998,90.51260376,,,,
-1633.65,1949,8.560799599,2.194900036,18.18549919,5.304200172,0.251500011,93.63729858,,,,
-1633.89,1950,8.510100365,2.17840004,15.8039999,7.410399914,0.257999986,95.10430145,,,,
-1634.16,1951,8.536399841,2.283699989,24.7371006,7.795400143,0.209099993,85.73239899,,,,
-1634.46,1952,8.630700111,2.32069993,28.71319962,9.221599579,0.206200004,82.43530273,,,,
-1634.74,1953,8.597000122,2.273400068,32.55089951,8.630999565,0.203700006,86.64089966,,,,
-1635,1954,8.533800125,2.104300022,30.70549965,4.303199768,0.272000015,101.7008972,,,,
-1635.28,1955,8.43089962,2.156800032,29.41600037,4.833199978,0.278400004,97.02200317,,,,
-1635.6,1956,8.435799599,2.329099894,35.44029999,10.25860024,0.203199998,81.68409729,,,,
-1635.87,1957,8.434900284,2.286999941,39.23630142,7.060299873,0.222100005,85.43609619,,,,
-1636.13,1958,8.429300308,2.340500116,36.96780014,10.72369957,0.182699993,80.66870117,,,,
-1636.73,1959,8.437800407,2.454299927,39.74449921,17.2105999,0.157800004,70.5381012,,,,
-1637.38,1960,8.4375,2.55430007,53.00429916,44.3830986,0.082900003,61.63940048,,,,
-1638.02,1961,8.423700333,2.364799976,42.37120056,22.51259995,0.125699997,78.51210022,,,,
-1638.67,1962,8.442700386,2.270999908,31.95890045,5.376299858,0.204300001,86.85610199,,,,
-1639.33,1963,8.484000206,2.344799995,32.52519989,9.127400398,0.202999994,80.29000092,,,,
-1640.02,1964,8.48429966,2.47510004,38.06940079,18.10429955,0.128000006,68.68920136,,,,
-1640.86,1965,8.484100342,2.360599995,32.5298996,17.26070023,0.151299998,78.88469696,,,,
-1641.68,1966,8.425900459,2.413800001,30.8845005,10.89150047,0.167799994,74.15049744,,,,
-1642.4,1967,8.361300468,2.381799936,25.78969955,7.057700157,0.176699996,76.99269867,,,,
-1643.14,1968,8.386099815,2.348400116,19.30480003,5.479199886,0.197600007,79.96829987,,,,
-1643.86,1969,8.433600426,2.429199934,21.48240089,5.80340004,0.192300007,72.77300263,,,,
-1644.5,1970,8.436699867,2.285900116,19.08830071,4.311900139,0.218400002,85.53009796,,,,
-1645.09,1971,8.42800045,2.269999981,17.51639938,3.505800009,0.226600006,86.95030212,,,,
-1645.79,1972,8.420800209,2.298899889,16.87319946,4.748700142,0.206100002,84.37149811,,,,
-1646.54,1973,8.413399696,2.498699904,18.37549973,21.11219978,0.116400003,66.59279633,,,,
-1647.25,1974,8.360500336,2.54460001,14.92150021,41.96440125,0.076300003,62.5060997,,,,
-1647.89,1975,8.357899666,2.509999991,20.44510078,17.38319969,0.121200003,65.58409882,,,,
-1648.59,1976,8.35779953,2.495899916,24.15640068,11.24370003,0.135000005,66.84300232,,,,
-1649.26,1977,8.357700348,2.523099899,26.9321003,10.86240006,0.141200006,64.41889954,,,,
-1649.98,1978,8.367799759,2.452199936,33.03450012,19.3409996,0.122900002,70.72669983,,,,
-1650.75,1979,8.373200417,2.47939992,38.04069901,13.51029968,0.136700004,68.30879974,,,,
-1651.47,1980,8.373100281,2.484600067,29.88459969,11.91769981,0.144800007,67.84100342,,,,
-1652.28,1981,8.373100281,2.342700005,28.52960014,8.278900147,0.197500005,80.48040009,,,,
-1653.09,1982,8.420100212,2.302999973,31.79290009,5.221300125,0.273699999,84.00920105,,,,
-1653.89,1983,8.519000053,2.324599981,34.67779923,6.621600151,0.253399998,82.08869934,,,,
-1654.57,1984,8.435299873,2.131299973,42.02740097,3.496999979,0.33070001,99.29669952,,,,
-1655.22,1985,8.441399574,2.50880003,25.97900009,15.91790009,0.180199996,65.69059753,,,,
-1655.9,1986,8.576499939,2.356899977,25.07480049,14.41769981,0.181500003,79.20970154,,,,
-1656.58,1987,8.329000473,2.347300053,29.5048008,12.4513998,0.2324,80.06500244,,,,
-1657.25,1988,8.246199608,2.474900007,30.90870094,22.86590004,0.126000002,68.70580292,,,,
-1657.96,1989,8.308300018,2.410700083,29.00760078,11.54360008,0.159999996,74.4233017,,,,
-1658.65,1990,8.287799835,2.497999907,38.11529923,20.43989945,0.1149,66.65119934,,,,
-1659.34,1991,8.246700287,2.50819993,29.16220093,34.15119934,0.086099997,65.74160004,,,,
-1660.11,1992,8.246999741,2.413800001,22.43490028,23.12199974,0.115099996,74.14720154,,,,
-1660.91,1993,8.292499542,2.252399921,24.84720039,4.688799858,0.198599994,88.51899719,,,,
-1661.69,1994,8.32460022,2.207099915,21.15789986,2.962500095,0.234300003,92.5428009,,,,
-1662.58,1995,8.32460022,2.209399939,20.90909958,2.91079998,0.248300001,92.34349823,,,,
-1663.26,1996,8.351400375,2.275899887,21.23250008,4.110099793,0.214300007,86.42500305,,,,
-1664.02,1997,8.449999809,2.460599899,23.70960045,10.8465004,0.140499994,69.9803009,,,,
-1664.79,1998,8.456500053,2.558300018,30.75830078,40.99290085,0.0682,61.28300095,,,,
-1665.49,1999,8.450499535,2.369100094,26.35280037,12.96479988,0.147400007,78.12940216,,,,
-1666.22,2000,8.46969986,2.40109992,32.65779877,9.297100067,0.172499999,75.27799988,,,,
-1666.9,2001,8.465299606,2.487600088,40.06790161,14.54319954,0.1417,67.57649994,,,,
-1667.58,2002,8.466400147,2.466300011,62.57699966,24.05220032,0.131699994,69.47000122,,,,
-1668.31,2003,8.465200424,2.489700079,62.95080185,56.59109879,0.1021,67.39399719,,,,
-1669.13,2004,8.461500168,2.373800039,24.74020004,18.64959908,0.113200001,77.70880127,,,,
-1669.98,2005,8.479700089,2.313199997,23.66480064,5.897399902,0.183699995,83.09819794,,,,
-1670.83,2006,8.514699936,2.347199917,26.29579926,8.071900368,0.158600003,80.07790375,,,,
-1671.64,2007,8.534000397,2.295300007,26.53339958,6.288199902,0.185200006,84.69930267,,,,
-1672.35,2008,8.530099869,2.397099972,29.87829971,9.182999611,0.171100006,75.6371994,,,,
-1672.99,2009,8.495400429,2.434000015,36.67559815,10.91930008,0.149299994,72.35230255,,,,
-1673.91,2010,8.471300125,2.577899933,29.24430084,39.93389893,0.1153,59.53889847,,,,
-1674.89,2011,8.473600388,2.597500086,27.80439949,48.4681015,0.104199998,57.79610062,,,,
-1675.82,2012,8.477399826,2.565500021,31.32550049,33.81529999,0.105099998,60.64440155,,,,
-1676.76,2013,8.498200417,2.374700069,36.28889847,17.57010078,0.138500005,77.62400055,,,,
-1677.68,2014,8.499899864,2.347199917,27.7887001,8.590800285,0.183300003,80.07420349,,,,
-1678.68,2015,8.403800011,2.4296,36.97539902,11.09969997,0.174199998,72.74520111,,,,
-1679.71,2016,8.229100227,2.414799929,35.58229828,8.629899979,0.192300007,74.061203,,,,
-1680.72,2017,8.169799805,2.355700016,27.32760048,7.206099987,0.206699997,79.31890106,,,,
-1681.76,2018,8.148300171,2.354899883,28.68370056,5.578400135,0.224099994,79.3946991,,,,
-1682.74,2019,8.124199867,2.312000036,31.8647995,5.342100143,0.208299995,83.20960236,,,,
-1683.7,2020,8.252400398,2.385900021,30.53249931,9.313099861,0.180600002,76.63020325,,,,
-1684.57,2021,8.522000313,2.457900047,38.39319992,112.8043976,0.071000002,70.22049713,,,,
-1685.44,2022,8.225700378,2.459899902,33.16859818,50.21549988,0.092200004,70.04260254,,,,
-1686.32,2023,8.223400116,2.308500052,30.1637001,7.013599873,0.189700007,83.52279663,,,,
-1687.31,2024,8.306300163,2.41260004,27.12070084,8.185099602,0.188099995,74.25309753,,,,
-1688.31,2025,8.359800339,2.4848001,33.27840042,17.48859978,0.141299993,67.82379913,,,,
-1689.22,2026,8.414099693,2.518699884,34.3484993,15.92529964,0.154699996,64.8105011,,,,
-1690.14,2027,8.585599899,2.53489995,31.44739914,18.85910034,0.157399997,63.36840057,,,,
-1690.84,2028,8.623100281,2.601700068,25.63680077,42.74570084,0.1083,57.41880035,,,,
-1691.46,2029,8.385100365,2.638099909,26.47500038,41.25699997,0.112199999,54.17720032,,,,
-1692.11,2030,8.295999527,2.614799976,26.63260078,57.12149811,0.101099998,56.25630188,,,,
-1692.72,2031,8.310299873,2.588999987,22.62150002,48.1894989,0.116800003,58.5522995,,,,
-1693.29,2032,8.41590023,2.642100096,22.98889923,43.5141983,0.106299996,53.8205986,,,,
-1693.85,2033,8.504799843,2.701299906,28.15439987,76.46320343,0.088100001,48.55799866,,,,
-1694.51,2034,8.527799606,2.704699993,27.7894001,108.2478027,0.079899997,48.25400162,,,,
-1695.1,2035,8.390000343,2.713399887,30.27910042,133.8896027,0.086099997,47.47710037,,,,
-1695.65,2036,8.332799912,2.701299906,37.68840027,85.45619965,0.0924,48.55149841,,,,
-1696.18,2037,8.317000389,2.607199907,34.66389847,67.91159821,0.101700001,56.92869949,,,,
-1696.7,2038,8.303899765,2.375400066,18.37540054,15.44419956,0.158000007,77.56520081,,,,
-1697.18,2039,8.242500305,2.480600119,19.51339912,12.02970028,0.162799999,68.20320129,,,,
-1697.64,2040,8.260700226,2.522799969,28.65620041,16.64069939,0.155499995,64.44850159,,,,
-1698.11,2041,8.382399559,2.615999937,38.59619904,27.76420021,0.133300006,56.15169907,,,,
-1698.6,2042,8.302300453,2.452899933,25.78370094,20.63629913,0.128700003,70.66619873,,,,
-1699.06,2043,8.319700241,2.359299898,26.65229988,7.707399845,0.180700004,79.00119782,,,,
-1699.49,2044,8.307900429,2.444400072,25.54640007,12.54430008,0.138099998,71.42739868,,,,
-1699.91,2045,8.287699699,2.528000116,29.34770012,26.07309914,0.110799998,63.97890091,,,,
-1700.32,2046,8.277299881,2.555299997,32.61349869,32.15739822,0.126499996,61.55139923,,,,
-1700.75,2047,8.294599533,2.537400007,36.26699829,26.24650002,0.132599995,63.14360046,,,,
-1701.23,2048,8.290499687,2.573800087,25.74090004,27.50149918,0.130500004,59.9015007,,,,
-1701.84,2049,8.310500145,2.656899929,18.57659912,45.31740189,0.095600002,52.50419998,,,,
-1702.28,2050,8.361200333,2.660300016,20.44120026,51.76620102,0.098700002,52.20299912,,,,
-1702.69,2051,8.393300057,2.614300013,27.15369988,39.66429901,0.112499997,56.29710007,,,,
-1703.04,2052,8.421699524,2.639100075,22.29859924,25.46139908,0.1149,54.08890152,,,,
-1703.49,2053,8.509400368,2.691900015,26.70070076,35.22320175,0.083800003,49.3871994,,,,
-1704,2054,8.397600174,2.630100012,25.72229958,46.01509857,0.104400002,54.89490128,,,,
-1704.45,2055,8.312000275,2.6177001,23.94939995,25.39620018,0.1259,55.9992981,,,,
-1704.86,2056,8.474100113,2.696399927,19.98690033,65.85939789,0.079599999,48.99359894,,,,
-1705.25,2057,8.520500183,2.670399904,28.9741993,90.90299988,0.0748,51.30630112,,,,
-1705.65,2058,8.54940033,2.660300016,27.06489945,32.55749893,0.116800003,52.20389938,,,,
-1706.03,2059,8.575200081,2.680799961,33.11029816,16.15189934,0.142199993,50.37540054,,,,
-1706.36,2060,8.435799599,2.695800066,31.33449936,40.01850128,0.091600001,49.04639816,,,,
-1706.69,2061,8.406599999,2.668200016,35.06309891,27.08569908,0.111900002,51.50009918,,,,
-1707.04,2062,8.414699554,2.652400017,37.22660065,27.09989929,0.106399998,52.91059876,,,,
-1707.38,2063,8.408699989,2.491300106,39.30889893,17.75149918,0.154300004,67.24960327,,,,
-1707.7,2064,8.409999847,2.576100111,37.81539917,20.08480072,0.148499996,59.69889832,,,,
-1708.04,2065,8.42539978,2.59710002,33.74079895,29.94269943,0.118799999,57.83369827,,,,
-1708.4,2066,8.425100327,2.530499935,40.86800003,18.83740044,0.169699997,63.7594986,,,,
-1708.7,2067,8.42840004,2.475800037,30.98139954,8.19810009,0.196999997,68.6242981,,,,
-1709.03,2068,8.429499626,2.607000113,21.88920021,31.21619988,0.1061,56.94749832,,,,
-1709.36,2069,8.471599579,2.601599932,20.83440018,38.62200165,0.105099998,57.43379974,,,,
-1709.67,2070,8.503600121,2.570499897,24.54470062,20.72640038,0.145799995,60.19660187,,,,
-1709.98,2071,8.496700287,2.545900106,24.54789925,11.25699997,0.162300006,62.39020157,,,,
-1710.3,2072,8.526499748,2.499300003,27.94540024,8.619299889,0.186900005,66.53849793,,,,
-1710.64,2073,8.623299599,2.529099941,21.59090042,12.36540031,0.153500006,63.88330078,,,,
-1711.07,2074,8.661800385,2.635400057,33.92430115,15.36979961,0.119000003,54.42139816,,,,
-1711.44,2075,8.740599632,2.634599924,33.91600037,26.24860001,0.112400003,54.4939003,,,,
-1711.81,2076,8.723099709,2.65350008,44.33879852,49.82899857,0.081,52.80770111,,,,
